UF,MS
Cidade,SANTA RITA DO PARDO
Nome Posto,FAZENDA MIMOSINHO
Latitude,-21.06972222222222
Longitude,-52.993611111111115
Codigo,2152016
Qtd. Anos,33
Ano,Maxima
1984,43.8
1985,73.2
1986,79
1987,66
1988,41.4
1989,66.9
1993,57
1994,91.4
1995,74.8
1996,92.6
1997,128.7
1998,112.3
1999,104.7
2000,46.8
2001,84.2
2002,69.2
2003,85.4
2004,84.5
2005,78.5
2006,146.9
2007,95.1
2008,100.9
2009,110.5
2010,96.7
2011,141.9
2012,84.2
2013,75.3
2014,80.2
2015,78.3
2016,79.7
2017,104.5
2018,77.3
2019,75.6
