UF,MS
Cidade,TRES LAGOAS
Nome Posto,PORTO GALEANO
Latitude,-20.093888888888888
Longitude,-52.16027777777778
Codigo,2052006
Qtd. Anos,36
Ano,Maxima
1984,120.8
1985,75.3
1986,108.5
1987,102.5
1988,70.4
1989,90.5
1990,118
1991,35
1992,50
1993,65
1994,72
1995,95.2
1996,77.5
1997,71.6
1998,114.5
1999,88.5
2000,84.8
2001,85
2002,57.3
2003,51
2004,70
2005,60.4
2006,45.3
2007,90.2
2008,70.9
2009,49.8
2010,54.6
2011,82.6
2012,79.1
2013,75.5
2014,75.3
2015,75.8
2016,61.3
2017,55.5
2018,94
2019,88.2
