UF,MS
Cidade,JARAGUARI
Nome Posto,JARAGUARI
Latitude,-20.102222222222224
Longitude,-54.43472222222222
Codigo,2054019
Qtd. Anos,37
Ano,Maxima
1983,85
1984,78.4
1985,75.6
1986,50
1987,75
1988,75.3
1989,94
1990,52.4
1991,32
1992,125
1993,72
1994,56
1995,42.4
1996,63
1997,35
1998,50.2
1999,30.1
2000,53.6
2001,70.9
2002,99.5
2003,136.5
2004,75.5
2005,106.8
2006,88.7
2007,41.4
2008,85
2009,78.3
2010,124.9
2011,86.9
2012,107.3
2013,83.3
2014,84.5
2015,85.3
2016,88.2
2017,102.8
2018,88.6
2019,120.5
