UF,MS
Cidade,SELVIRIA
Nome Posto,SELVIRIA
Latitude,-20.363611111111112
Longitude,-51.42388888888889
Codigo,2051045
Qtd. Anos,37
Ano,Maxima
1983,62
1984,83.2
1985,93.2
1986,112.2
1987,92.2
1988,68.4
1989,69.5
1990,88
1991,79
1992,79
1993,64.5
1994,86
1995,50.8
1996,80
1997,86
1998,68
1999,59.1
2000,88.3
2001,80.8
2002,105
2003,56.7
2004,85.1
2005,70.5
2006,93.2
2007,76.4
2008,115.4
2009,75.8
2010,68.3
2011,95.6
2012,73.1
2013,86.2
2014,67.9
2015,61.5
2016,152
2017,64.7
2018,132.7
2019,94.3
