UF,MS
Cidade,PARANAIBA
Nome Posto,PARANAIBA
Latitude,-19.66361111111111
Longitude,-51.19083333333333
Codigo,1951002
Qtd. Anos,21
Ano,Maxima
1975,104.6
1976,95.7
1977,78
1978,72.9
1979,60.8
1980,79.8
1981,59
1982,64.8
1983,66.8
1984,101.2
1985,102.4
1986,79.2
1987,71.8
1988,63
1989,52.6
1993,64.8
1994,95
1995,91.6
1996,82.6
1997,68
1998,76.8
