UF,MS
Cidade,CORUMBA
Nome Posto,BELA VISTA DO NORTE
Latitude,-17.641388888888887
Longitude,-57.690555555555555
Codigo,1757003
Qtd. Anos,24
Ano,Maxima
1995,85.1
1996,131.8
1997,135.6
1998,84.4
1999,125.3
2000,125.6
2001,121.8
2002,95.1
2003,90
2004,136
2005,99
2006,107.6
2007,135
2008,69.5
2009,114.4
2010,63.6
2011,56.5
2012,113
2013,84
2015,75.5
2016,63.2
2017,147.1
2018,120.1
2019,71.7
