UF,MS
Cidade,RIBAS DO RIO PARDO
Nome Posto,ALEGRE
Latitude,-20.47083333333333
Longitude,-54.09666666666667
Codigo,2054020
Qtd. Anos,36
Ano,Maxima
1983,39.3
1984,93
1985,68.4
1986,78.6
1987,80.8
1988,69.2
1989,60
1990,87.3
1992,777
1993,54
1994,102
1995,52
1996,110
1997,156.2
1998,84
1999,60
2000,133.3
2001,72.3
2002,110
2003,62.1
2004,89.3
2005,81.9
2006,61.4
2007,85
2008,84.3
2009,111
2010,100
2011,127.3
2012,85
2013,108
2014,78.1
2015,73.6
2016,95.8
2017,107.7
2018,61
2019,107.7
