UF,MS
Cidade,TERENOS
Nome Posto,SANTA ELISA
Latitude,-20.490555555555556
Longitude,-54.86694444444444
Codigo,2054009
Qtd. Anos,36
Ano,Maxima
1978,85
1979,59.5
1980,72.8
1981,72.4
1982,66.2
1983,89.8
1990,85
1991,145
1992,112
1993,153
1994,92
1995,104.2
1996,58.6
1997,117.2
1998,87.1
1999,58.1
2000,82
2001,90.2
2002,60.5
2003,98.1
2004,66.4
2005,137.3
2006,90
2007,108
2008,106.3
2009,80
2010,63.6
2011,143
2012,123.7
2013,80.9
2014,100.8
2015,88.3
2016,136.3
2017,77.2
2018,129.2
2019,99.5
