UF,SP
Cidade,NATIVIDADE DA SERRA
Nome Posto,BAIRRO ALTO
Latitude,-23.466666666666665
Longitude,-45.35
Codigo,2345041
Qtd. Anos,59
Ano,Maxima
1940,67.3
1941,59.8
1942,28.1
1943,56.9
1944,73.9
1945,66.8
1946,55.8
1947,76.8
1948,57.6
1949,66.2
1950,50.9
1951,107.5
1952,63
1953,60
1954,48
1955,108.8
1956,65
1957,75.8
1958,126.3
1959,163.3
1960,89.3
1961,98.3
1962,75.4
1963,70.5
1964,52.4
1965,109.3
1966,125.3
1967,132.8
1968,47.8
1969,93.8
1971,81.5
1972,56.7
1973,137.6
1974,143.2
1975,74.3
1976,120.2
1977,105.1
1978,66.9
1979,91.8
1980,92.6
1981,100.3
1982,50.8
1983,86.1
1984,81.7
1985,190.3
1986,73.5
1987,56.2
1988,128.3
1989,81.1
1990,97.1
1991,82
1992,155.7
1993,72.8
1994,80.9
1995,78.1
1996,105.3
1997,79.8
1998,91.8
1999,64.9
