UF,SP
Cidade,JUNDIAI
Nome Posto,JUNDIAI
Latitude,-23.19527777777778
Longitude,-46.89666666666667
Codigo,2346097
Qtd. Anos,82
Ano,Maxima
1938,55.3
1939,61.3
1940,113.5
1941,70.9
1942,46
1943,92.4
1944,58.3
1945,218.6
1946,144
1947,158.6
1948,136.6
1949,150
1950,202.8
1951,104.8
1952,71
1953,51.4
1954,63.2
1955,101.8
1956,71
1957,106.6
1958,76
1959,63.2
1960,76.8
1961,57
1962,80.8
1963,76.8
1964,81.2
1965,69.6
1966,84.4
1967,60
1968,66.2
1969,45.8
1970,104.8
1971,71
1972,78
1973,55.8
1974,94.2
1975,50.8
1976,72.8
1977,102.2
1978,114.6
1979,69.9
1980,68.5
1981,82
1982,153
1983,54
1984,58.4
1985,70
1986,88.1
1987,94.2
1988,62.6
1989,777.7
1990,777.7
1991,68.6
1992,49.1
1993,67.4
1994,86.8
1995,69.2
1996,51.9
1997,61.8
1998,74.4
1999,55.1
2000,71.4
2001,111.9
2002,52.1
2003,52.6
2004,79.6
2005,124.7
2006,95
2007,76
2008,99
2009,95
2010,90
2011,94
2012,83.2
2013,102.2
2014,82.7
2015,56
2016,75
2018,60.9
2019,125.1
2020,71.9
