UF,SP
Cidade,ASSIS
Nome Posto,ASSIS (HORTO FLORESTAL - EFS)
Latitude,-22.633333333333333
Longitude,-50.4
Codigo,2250016
Qtd. Anos,48
Ano,Maxima
1966,78.6
1967,133.3
1968,58.6
1969,85.3
1970,67.3
1971,99
1972,106.5
1973,70.5
1974,101.8
1975,68
1976,93.3
1977,77
1978,112.6
1979,73.3
1980,76.5
1981,99.1
1982,78.8
1983,84.9
1984,55.6
1985,117.5
1986,111.2
1987,63.3
1988,69.2
1989,68.4
1990,105.6
1991,127.4
1992,86
1993,108
1994,78
1995,127.2
1996,73.9
1997,58
1998,50.5
1999,75
2000,121.2
2001,60.6
2002,89.1
2003,72
2004,124
2005,67.4
2006,72.5
2007,119
2009,97.2
2010,76.5
2011,45.8
2012,63.3
2013,83
2014,71.4
