UF,SP
Cidade,CRUZEIRO
Nome Posto,CRUZEIRO
Latitude,-22.583333333333332
Longitude,-44.983333333333334
Codigo,2244005
Qtd. Anos,63
Ano,Maxima
1937,39.1
1938,70.6
1940,42.2
1941,60
1942,67.7
1943,69.7
1944,87.3
1945,109.5
1946,61.2
1947,62.5
1948,66.5
1949,63
1950,60.5
1951,56.7
1952,72
1953,56.7
1954,79.5
1955,72
1956,70.2
1957,93.1
1958,99.4
1959,92.7
1960,93.6
1961,117.9
1962,85.6
1963,63.5
1964,68
1965,54.8
1966,91.9
1967,85.8
1968,100.6
1969,122
1970,52.3
1971,97.5
1972,94.7
1973,77
1974,82.5
1975,110.1
1976,115.5
1977,82
1978,104.3
1979,111
1980,71
1981,83.5
1982,104
1983,62.5
1984,110.7
1985,79.8
1986,78.3
1987,99.8
1988,71.5
1989,98.7
1990,197.1
1991,107.1
1992,84.7
1993,55.2
1994,64.4
1995,63.8
1996,90
1997,53
1998,105.5
1999,59.5
2000,999
