UF,SP
Cidade,SOROCABA
Nome Posto,SOROCABA
Latitude,-23.5
Longitude,-47.43333333333333
Codigo,2347034
Qtd. Anos,47
Ano,Maxima
1941,68
1942,74.2
1943,97.8
1944,69.8
1945,98
1946,77.2
1947,87
1948,59
1949,83.6
1961,75.9
1962,79.7
1963,138.3
1964,94.1
1965,57.9
1966,74.2
1967,68.2
1968,75.8
1969,48.3
1970,50.5
1971,49.1
1972,89.3
1973,56.5
1974,51.7
1975,82.5
1976,74.7
1977,70.3
1978,74.4
1979,80.4
1980,78.6
1981,83.7
1982,158.3
1983,93.3
1984,62.3
1985,68.4
1986,57.8
1987,91.8
1988,62.3
1989,65.7
1990,40.9
1991,72
1992,51.8
1993,88.8
1994,94.7
1995,63.9
1996,90.7
1997,69.9
1998,71.3
