UF,SP
Cidade,SOCORRO
Nome Posto,SOCORRO
Latitude,-22.6
Longitude,-46.53333333333333
Codigo,2246017
Qtd. Anos,73
Ano,Maxima
1942,25.5
1943,71
1944,32
1945,92
1946,42
1947,74
1948,77
1949,76
1950,61.4
1951,66.4
1952,50
1953,60
1954,100.1
1955,55.3
1956,112
1957,81.2
1958,98.3
1959,80.5
1960,122.2
1961,63.1
1962,168.5
1963,94.8
1964,94.6
1965,69.2
1966,76.8
1967,68.3
1968,91.8
1969,72.3
1970,210.8
1971,102.5
1972,66.5
1973,83.5
1974,47.3
1975,66.2
1976,64.4
1977,91.3
1978,112.3
1979,76.5
1980,80.5
1981,67.3
1982,101.6
1983,82.4
1984,63.8
1985,66.2
1986,49.6
1987,76.5
1988,87.2
1989,62
1990,76.6
1991,76.8
1992,230
1993,111
1994,94.4
1995,59.6
1996,81.8
1997,71.3
1998,75.6
1999,70
2000,78.5
2001,101.3
2002,51
2003,50.2
2004,72.4
2005,86
2006,81.8
2007,70.3
2008,66.6
2009,60
2010,78.8
2011,82.3
2012,119.6
2013,43
2014,58.5
