UF,SP
Cidade,CAJATI
Nome Posto,SERRANA DO SUL
Latitude,-24.716666666666665
Longitude,-48.11666666666667
Codigo,2448024
Qtd. Anos,63
Ano,Maxima
1950,172.3
1951,33.1
1952,34.2
1953,46.1
1954,48.1
1955,48.1
1957,33.3
1958,60.4
1959,50.3
1960,66.2
1961,320
1962,81
1963,141.3
1964,70.6
1965,99
1966,96
1967,65
1968,97
1969,125.2
1970,69.6
1971,46.5
1972,66.8
1973,102.7
1974,95.9
1975,71.5
1976,62.5
1977,51.8
1978,57.6
1979,99.8
1980,77.3
1981,72.3
1982,69.8
1983,81.7
1984,92.2
1985,85.3
1986,65.1
1987,85.6
1988,108.4
1989,82.3
1990,59.9
1991,75.1
1992,54.1
1993,112.3
1994,81.3
1995,107.6
1996,84.3
1997,85.9
1998,97.8
1999,74.4
2000,57.3
2001,91.3
2002,125.4
2003,117.3
2004,63.2
2005,74.5
2006,44.5
2008,49.5
2009,475.8
2010,116
2011,127.1
2012,90.5
2013,99
2014,54.7
