UF,SP
Cidade,GUARUJA
Nome Posto,VICENTE DE CARVALHO
Latitude,-23.933333333333334
Longitude,-46.28333333333333
Codigo,2346089
Qtd. Anos,59
Ano,Maxima
1942,64.2
1943,80.3
1944,164.2
1946,159
1947,107
1948,134.9
1949,97.3
1950,97.3
1951,95.3
1952,95.3
1954,73.5
1955,106.1
1956,389.5
1957,113.5
1958,106
1959,248.2
1960,236.2
1961,176.5
1962,201.9
1963,182.5
1964,83.4
1965,136
1966,191.2
1967,142.3
1968,130.2
1969,124.1
1970,130
1971,199.6
1972,170.8
1973,219
1974,113.7
1975,135.5
1976,135.6
1977,121.2
1978,198.9
1979,112.2
1980,120.8
1981,98.5
1982,100.8
1983,113.8
1984,106.7
1985,99.9
1986,131.6
1987,78
1988,137.4
1989,156.3
1990,140.4
1991,62.1
1992,63.5
1993,135.4
1994,102.3
1995,118.5
1996,127.8
1997,65.5
1998,130.1
1999,153.3
2000,172
2001,117.3
2002,117.4
