UF,SP
Cidade,SANTA MARIA DA SERRA
Nome Posto,SANTA MARIA DA SERRA
Latitude,-22.566666666666666
Longitude,-48.15
Codigo,2248023
Qtd. Anos,52
Ano,Maxima
1945,72
1946,65.7
1947,121.5
1948,36.5
1949,158
1950,132
1951,131.4
1952,115
1953,74
1954,60.5
1955,110
1956,80
1957,82
1958,75
1959,100
1960,78
1961,62.7
1962,89.5
1967,71
1968,56
1969,70.2
1970,74
1971,69.2
1972,105.3
1973,93.2
1974,68.6
1975,66.2
1976,66.5
1977,75.4
1978,64.2
1979,53.4
1980,70.7
1981,58.2
1982,104.2
1983,63.1
1984,141.5
1985,82.7
1986,61.8
1987,61.1
1988,76.6
1989,80.1
1990,68.4
1991,81.5
1992,53.1
1993,72.8
1994,74.6
1995,67.5
1996,158.1
1997,63.3
1998,68.3
1999,78.3
2000,999
