UF,SP
Cidade,GUARARAPES
Nome Posto,FAZENDA RIO PRETO
Latitude,-21.35
Longitude,-50.68333333333333
Codigo,2150021
Qtd. Anos,65
Ano,Maxima
1950,50
1951,71.5
1952,99.5
1953,54
1954,89.5
1955,81
1956,80.5
1957,61.9
1958,121
1959,80.2
1960,91.4
1961,93.3
1962,53.5
1963,38.5
1964,97.6
1965,112.5
1966,59
1967,125
1968,77
1969,58.5
1970,88.2
1971,113.5
1972,105.2
1973,80.5
1974,103.5
1975,93.8
1976,142.2
1977,178.1
1978,62
1979,87.5
1980,53.6
1981,59.2
1982,49.2
1983,97.5
1984,80.6
1985,76.5
1986,84.6
1987,98.5
1988,76.4
1989,94.5
1990,60.9
1991,126.3
1992,90.7
1993,80.5
1994,89.5
1995,51.2
1996,99.6
1997,100.1
1998,93.1
1999,106.1
2000,71.7
2001,60.6
2002,102.4
2003,63
2004,108.1
2005,56.7
2006,78.2
2007,122.2
2008,59.9
2009,138.4
2010,62.3
2011,75.5
2012,128.1
2013,82.2
2014,82
