UF,SP
Cidade,ITAPEVA
Nome Posto,ENGENHEIRO BACELAR
Latitude,-23.88888888888889
Longitude,-48.770833333333336
Codigo,2348088
Qtd. Anos,39
Ano,Maxima
1981,63.2
1982,70.6
1983,54.5
1984,60.8
1985,63.6
1986,65.5
1987,56.6
1988,88.4
1989,112
1990,80.6
1991,79.7
1992,84.4
1993,65.6
1994,56.1
1995,98.3
1996,71
1997,75.8
1998,77
1999,75.2
2000,83.5
2001,122.2
2002,66.5
2003,75.9
2004,134.6
2005,134.4
2006,89.5
2007,162.5
2008,220
2009,28.6
2010,28.6
2011,92.5
2012,37.5
2013,105.4
2014,100.2
2015,92
2016,106.2
2017,68.8
2018,85
2019,63
