UF,SP
Cidade,SAO PAULO
Nome Posto,SANTANA
Latitude,-23.5
Longitude,-46.61666666666667
Codigo,2346041
Qtd. Anos,65
Ano,Maxima
1936,38.8
1937,88
1938,65.4
1939,44.5
1940,88.8
1941,67.5
1942,80.2
1943,45.6
1944,44.5
1945,95.4
1946,62.8
1947,80.5
1948,59.3
1949,137.5
1950,95
1951,65.3
1952,77.8
1953,65
1954,41.3
1955,42.8
1956,49.8
1957,100.8
1958,70.2
1959,60
1960,59
1961,87.5
1962,80
1963,104
1964,61.8
1965,78
1966,98.5
1967,80
1968,76
1969,68.6
1970,68.6
1971,84.2
1972,84.9
1973,65
1974,78.4
1975,64
1976,92.2
1977,98.9
1978,72.4
1979,77.5
1980,50.6
1981,81.6
1982,74.5
1983,123.7
1984,67.8
1985,1
1990,37.2
1991,72.9
1992,44.3
1993,59.1
1994,103.9
1995,58.2
1996,55.6
1997,47.1
1998,25.7
1999,51
2000,82.3
2001,69
2002,36
2003,66
2004,3.2
