UF,SP
Cidade,IACRI
Nome Posto,IACRI
Latitude,-21.866666666666667
Longitude,-50.7
Codigo,2150037
Qtd. Anos,68
Ano,Maxima
1946,41
1947,43.2
1948,42.5
1949,76.3
1950,70
1951,109
1952,59.1
1953,73.1
1954,76.2
1955,47.9
1956,56.5
1957,104.5
1958,109.8
1959,64.6
1960,59.9
1961,81.2
1962,161.2
1963,99.3
1964,151
1965,90.2
1966,168.5
1968,92.6
1969,27.8
1970,55.3
1971,85
1972,96
1973,70.4
1974,114.2
1975,63
1976,61.4
1977,88.2
1978,85.2
1979,130.4
1980,61.7
1981,121.8
1982,84.6
1983,63.9
1984,72.5
1985,49.2
1986,64.6
1987,105.6
1988,96.8
1989,74.5
1990,147.9
1991,92.3
1992,80.2
1993,127.3
1994,86.1
1995,61.7
1996,120.8
1997,66.6
1998,85
1999,85.5
2000,88
2001,85.3
2002,73.5
2003,78
2004,82.4
2005,83
2006,76
2007,102
2008,78.5
2009,114.5
2010,77.3
2011,110.1
2012,90.5
2013,76.6
2014,58
