UF,SP
Cidade,TACIBA
Nome Posto,TACIBA
Latitude,-22.383333333333333
Longitude,-51.28333333333333
Codigo,2251013
Qtd. Anos,63
Ano,Maxima
1946,81
1947,125
1948,65
1949,36
1956,23.5
1957,90
1958,70
1959,105
1960,73.4
1961,93
1962,161
1963,78
1964,141.4
1965,68
1966,52
1967,136
1968,70
1969,73.4
1970,98.2
1971,85.8
1972,123
1973,77.2
1974,81.1
1975,110.9
1976,94.2
1977,71.5
1978,180
1979,55.2
1980,191
1981,74.9
1982,85.2
1983,74.6
1984,72.7
1985,61.5
1986,59.3
1987,128.9
1988,75.3
1989,112.7
1990,80.9
1991,95.1
1992,82.1
1993,118.1
1994,147.8
1995,66.1
1996,69
1997,50.2
1998,68.6
1999,82.7
2000,72.9
2001,89.7
2002,90.3
2003,80
2004,70.5
2005,93.7
2006,73.5
2007,79.4
2008,53.5
2009,74.8
2010,60.1
2011,76.2
2012,118.7
2013,78.8
2014,55.6
