UF,SP
Cidade,IGUAPE
Nome Posto,CACHOEIRA DO GUILHERME
Latitude,-24.483333333333334
Longitude,-47.25
Codigo,2447024
Qtd. Anos,44
Ano,Maxima
1967,170.2
1968,116
1969,61.8
1970,30.7
1971,82.3
1972,205.9
1973,409.3
1974,111.3
1975,89.3
1976,248.6
1977,185.8
1978,249.1
1979,191
1980,222.1
1981,199.4
1982,155.3
1983,276.6
1984,123.5
1985,136.9
1986,246.2
1987,125.3
1988,106.9
1989,161.2
1990,204.9
1991,113.2
1992,86.4
1993,215.2
1994,212.1
1995,188.4
1996,303.1
1997,79.5
1998,179.8
1999,218.3
2000,178.8
2001,218.2
2002,98.9
2003,156.5
2004,202.1
2005,169.8
2006,127.5
2007,146.8
2008,298.7
2009,117.5
2011,48.6
