UF,SP
Cidade,JAGUARIUNA
Nome Posto,FAZENDA HOLAMBRA
Latitude,-22.633333333333333
Longitude,-47.05
Codigo,2247028
Qtd. Anos,65
Ano,Maxima
1950,46
1951,72.3
1952,75.8
1953,54.3
1954,54.4
1955,72.3
1956,49
1957,76
1958,51
1959,69
1960,69.7
1961,54.2
1962,70
1963,61.5
1964,60.6
1965,80
1966,77.1
1967,68.2
1968,42.4
1969,65.5
1970,120.6
1971,48.2
1972,86.3
1973,73.6
1974,61.5
1975,86.6
1976,105.2
1977,68.5
1978,56.7
1979,56.1
1980,63.1
1981,72.4
1982,72.3
1983,71.1
1984,77.6
1985,72.5
1986,80.1
1987,86.9
1988,96
1989,76.5
1990,54.2
1991,54
1992,67.5
1993,47.7
1994,105.7
1995,49
1996,109
1997,70.2
1998,74.4
1999,104.6
2000,124.5
2001,99.5
2002,60
2003,79.8
2004,73.5
2005,102
2006,93.9
2007,57.7
2008,64.7
2009,99.1
2010,58.2
2011,93.6
2012,64.5
2013,59.7
2014,43.9
