UF,SP
Cidade,MOGI DAS CRUZES
Nome Posto,ESTALEIRO DAEE
Latitude,-23.516666666666666
Longitude,-46.2
Codigo,2346043
Qtd. Anos,40
Ano,Maxima
1961,70.4
1962,59.3
1963,50.2
1964,50.7
1965,60
1966,67
1967,82.8
1968,57.7
1969,73.5
1970,63.8
1971,76.4
1972,88.8
1973,67.4
1974,97.8
1975,86.8
1976,139.6
1977,124.8
1978,66.9
1979,69
1980,61.1
1981,70.7
1982,110.6
1983,89.3
1984,96.1
1985,54.9
1986,78.5
1987,124.8
1988,81.3
1989,66.8
1990,50.2
1991,84.9
1992,52.2
1993,77.9
1994,69.2
1995,75.8
1996,66.5
1997,59.3
1998,60.3
1999,105.9
2000,70.1
