UF,SP
Cidade,SANTO ANDRE
Nome Posto,CAMPO GRANDE
Latitude,-23.766666666666666
Longitude,-46.35
Codigo,2346067
Qtd. Anos,39
Ano,Maxima
1965,60
1966,110
1967,96
1968,70
1969,92.9
1970,121.5
1971,436.7
1972,89
1973,139.4
1974,97.6
1975,144.7
1976,311
1977,124.3
1979,152.2
1980,240.2
1981,135.1
1982,180
1983,203
1984,93.7
1985,301.3
1986,144.6
1987,88.1
1988,166.1
1989,149.6
1990,178.5
1991,138.6
1992,95.6
1993,224.4
1994,175.5
1995,165
1996,150.5
1997,70
1998,128.5
1999,139.6
2000,123
2001,58
2002,216
2003,131.3
2004,104.7
