UF,SP
Cidade,RIOLANDIA
Nome Posto,RIOLANDIA
Latitude,-19.966666666666665
Longitude,-49.68333333333333
Codigo,1949001
Qtd. Anos,43
Ano,Maxima
1958,28.5
1959,52.2
1960,138.8
1961,72.5
1962,77.6
1963,75.1
1964,68.3
1965,64.7
1966,142.1
1967,75.1
1968,62.2
1969,58.6
1970,94.3
1971,91.6
1972,83.4
1973,63.5
1974,77.2
1975,75.5
1976,116.1
1977,109.2
1978,104.5
1979,77.8
1980,90.5
1981,109
1982,87.1
1983,98.8
1984,94
1985,67.5
1986,67.8
1987,96.7
1988,59
1989,64.5
1990,51.5
1991,68.7
1992,77
1993,131.1
1994,48.7
1995,70
1996,88.9
1997,103.7
1998,115.6
1999,104.2
2000,117.1
