UF,SP
Cidade,SAO PEDRO DO TURVO
Nome Posto,SAO PEDRO DO TURVO
Latitude,-22.75
Longitude,-49.733333333333334
Codigo,2249065
Qtd. Anos,44
Ano,Maxima
1971,55.5
1972,104.3
1973,75.5
1974,76.7
1975,61.3
1976,107.5
1977,74.5
1978,63.6
1979,77.3
1980,55.1
1981,71.7
1982,80
1983,82.2
1984,74.2
1985,104.2
1986,103.1
1987,87.3
1988,99.2
1989,106.2
1990,80.3
1991,75.3
1992,56.3
1993,81.1
1994,91.3
1995,64.1
1996,65.3
1997,93.8
1998,75.1
1999,90.9
2000,69
2001,58.5
2002,68.5
2003,78.6
2004,75.9
2005,100.2
2006,61.9
2007,54.7
2008,100.8
2009,116.7
2010,53.7
2011,57.8
2012,119.1
2013,138
2014,93.3
