UF,SP
Cidade,MATAO
Nome Posto,MATAO
Latitude,-21.6
Longitude,-48.35
Codigo,2148033
Qtd. Anos,74
Ano,Maxima
1941,39
1942,88.2
1943,82.2
1944,97.8
1945,93.5
1946,135
1947,88.2
1948,73.5
1949,51.8
1950,90.6
1951,69
1952,81.8
1953,80
1954,110
1955,56.4
1956,80.2
1957,81.5
1958,70
1959,135.8
1960,84.3
1961,100
1962,50.2
1963,90.2
1964,94.2
1965,71.8
1966,71.1
1967,47.5
1968,70.2
1969,59.8
1970,140.5
1971,94.3
1972,125.3
1973,66.7
1974,78.5
1975,98.3
1976,62.8
1977,106.7
1978,72.8
1979,72.2
1980,78
1981,64.4
1982,117.5
1983,78.7
1984,78.3
1985,127.3
1986,91.5
1987,98.9
1988,65
1989,77.5
1990,85
1991,80
1992,45.6
1993,60
1994,83.1
1995,119.5
1996,57.1
1997,63.4
1998,65.4
1999,63.1
2000,74.5
2001,90.4
2002,76.9
2003,140
2004,69.5
2005,64.5
2006,90.8
2007,97.2
2008,64
2009,118.7
2010,112
2011,81.2
2012,82.2
2013,77.8
2014,221.1
