UF,SP
Cidade,ITAPIRA
Nome Posto,ELEUTERIO
Latitude,-22.333333333333332
Longitude,-46.71666666666667
Codigo,2246008
Qtd. Anos,58
Ano,Maxima
1942,76.1
1943,83.2
1944,50
1945,77
1946,70.5
1947,81.3
1948,78.3
1949,85.6
1950,52.5
1952,42
1953,76
1954,51.4
1955,105.4
1956,96.3
1957,98.3
1958,98.8
1959,72.3
1960,77.3
1961,95.4
1962,94.5
1963,82.5
1964,71
1965,79.1
1966,72.1
1967,61.5
1968,68.5
1969,75.3
1970,110.2
1971,50
1972,53.9
1973,57.9
1974,69.2
1975,129.1
1976,81.5
1977,120
1978,64.6
1979,51.1
1980,68.5
1981,92.1
1982,100
1983,75.2
1984,99.1
1985,49.5
1986,83.9
1987,65.8
1988,92.2
1989,97.5
1990,73.3
1991,92.9
1992,98.9
1993,98.9
1994,98.9
1995,120.7
1996,120.6
1997,125.5
1998,139.5
1999,41.7
2000,126.5
