UF,SP
Cidade,ITARIRI
Nome Posto,ITARIRI
Latitude,-24.288611111111113
Longitude,-47.17805555555555
Codigo,2447045
Qtd. Anos,84
Ano,Maxima
1937,63.8
1938,160
1939,124
1940,141.2
1941,94.3
1942,57.9
1943,58.6
1944,146.2
1945,100.1
1946,55.2
1947,79.6
1948,46.4
1949,52.6
1950,44.2
1951,109.2
1952,71.6
1953,126
1954,43.2
1955,87.4
1956,82.4
1957,104.2
1958,158.6
1959,87
1960,74.8
1961,136
1962,75.2
1963,124.6
1964,58.8
1965,142.6
1966,141.6
1967,135.2
1968,91
1969,116.8
1970,44.1
1971,105.8
1972,118
1973,129.6
1974,62
1975,172.2
1976,218.4
1977,64.2
1978,88.2
1979,72.4
1980,117.6
1981,157.7
1982,125.3
1983,93.2
1984,154
1985,181
1986,165.1
1987,105.1
1988,109.4
1989,98.7
1990,80.3
1991,39.2
1992,79.2
1993,127.8
1994,223.3
1995,66.5
1996,259
1997,58
1998,72.2
1999,87.7
2000,59.6
2001,77.6
2002,162.2
2003,140.6
2004,111.2
2005,104
2006,117
2007,60.4
2008,85.7
2009,129
2010,138
2011,86.7
2012,71
2013,83
2014,192
2015,47
2016,48
2017,48
2018,35.4
2019,110.3
2020,70
