UF,SP
Cidade,PIRAJU
Nome Posto,PIRAJU
Latitude,-23.185833333333335
Longitude,-49.390277777777776
Codigo,2349007
Qtd. Anos,82
Ano,Maxima
1938,43.6
1939,78.2
1940,58.2
1941,56.8
1942,76.5
1943,60.6
1944,68.2
1945,63.6
1946,79
1947,82.4
1948,92.6
1949,60.2
1950,60.2
1951,55.6
1952,84
1953,83
1954,80
1955,65.6
1956,78.4
1957,79.8
1958,61.4
1959,58.4
1960,58.4
1961,63.2
1962,115.6
1963,43.6
1964,85.4
1965,84.2
1966,114
1967,58.2
1968,42.8
1969,53.2
1970,95.6
1971,131
1972,93
1973,60.7
1974,47.3
1975,68.8
1976,101
1977,71.6
1978,74.2
1979,82.6
1980,66.2
1981,87
1982,88
1983,98.2
1984,55.3
1985,100.9
1986,90.2
1987,122.5
1988,86.7
1989,105
1990,85.2
1991,87.8
1992,91.4
1993,93.5
1994,149.4
1995,98.4
1996,66.3
1997,104.6
1998,152.1
1999,62.7
2000,75.4
2001,92.9
2002,107.7
2003,101.1
2004,84.2
2005,88.3
2006,72.9
2007,92.2
2008,83.7
2009,70.5
2010,69.1
2011,66.5
2012,189.7
2013,122.1
2014,67.2
2015,88.7
2016,72.3
2017,86.7
2018,76.5
2019,60.4
