UF,SP
Cidade,COROADOS
Nome Posto,FAZENDA SAO JOAO
Latitude,-21.166666666666668
Longitude,-50.233333333333334
Codigo,2150008
Qtd. Anos,45
Ano,Maxima
1954,110.5
1957,110.4
1958,211
1959,70.4
1960,119.2
1961,112
1962,84
1963,98
1964,88.2
1965,60
1966,62.5
1967,82.5
1968,55.8
1969,108.5
1970,56.8
1971,66.2
1972,55.6
1973,60.7
1974,102.5
1975,90.4
1976,49.5
1977,94.8
1978,77.5
1979,94
1980,63.3
1981,67
1982,77.7
1983,98.3
1984,47.5
1985,75
1986,83.9
1987,83.1
1988,89.4
1989,174.8
1990,92
1991,72.5
1992,71.9
1993,49.1
1994,101.1
1995,64.9
1996,104
1997,86.9
1998,87.3
1999,71.6
2000,65.8
