UF,SP
Cidade,MORRO AGUDO
Nome Posto,MORRO AGUDO
Latitude,-20.733333333333334
Longitude,-48.05
Codigo,2048023
Qtd. Anos,75
Ano,Maxima
1940,50
1941,56
1942,52.4
1943,81
1944,80
1945,109
1946,77.9
1947,165.4
1948,60.8
1949,56
1950,132.5
1951,50.6
1952,80.8
1953,40.6
1954,65.5
1955,67.3
1956,56.2
1957,73.6
1958,75.6
1959,116.3
1960,75.3
1961,88.2
1962,55
1963,35.7
1964,54.7
1965,76.2
1966,61.3
1967,65
1968,60.9
1969,103.5
1970,67.5
1971,93
1972,41.1
1973,89.3
1974,73.5
1975,84.4
1976,87.7
1977,59.7
1978,99
1979,99.5
1980,76
1981,91
1982,78.7
1983,97
1984,106.5
1985,60.5
1986,57
1987,80.5
1988,70.3
1989,88.3
1990,43.2
1991,121.9
1992,60
1993,63.3
1994,75.1
1995,100.5
1996,61.7
1997,99
1998,81
1999,100.2
2000,82
2001,78.5
2002,102.3
2003,98.5
2004,85.7
2005,71.5
2006,64.4
2007,85.9
2008,99.3
2009,104.6
2010,65.1
2011,86.2
2012,66.1
2013,92.3
2014,36.8
