UF,SP
Cidade,IBITINGA
Nome Posto,IBITINGA
Latitude,-21.783333333333335
Longitude,-48.85
Codigo,2148038
Qtd. Anos,62
Ano,Maxima
1939,69.5
1940,76
1941,64.7
1942,92
1943,73.3
1944,90
1945,62
1946,55
1947,80
1948,70
1949,54
1950,66
1951,91.5
1952,96
1953,82.1
1954,52.6
1955,117.6
1956,51.3
1957,59
1958,47.2
1959,63
1960,87.7
1961,67.6
1962,101.1
1963,50
1964,74
1965,94.3
1966,151.6
1967,65.4
1968,73.3
1969,74.7
1970,87.5
1971,69.4
1972,63.2
1973,64.9
1974,111.5
1975,78.7
1976,59
1977,77.5
1978,86.2
1979,96.2
1980,58.3
1981,80.6
1982,100
1983,80.1
1984,50.3
1985,70.5
1986,78.4
1987,50
1988,65.4
1989,121
1990,57.8
1991,60.1
1992,55.8
1993,50.8
1994,135.6
1995,90.5
1996,43.9
1997,56.4
1998,88.8
1999,100.5
2000,77
