UF,SP
Cidade,PEDREGULHO
Nome Posto,FAZENDA CAFELANDIA
Latitude,-20.283333333333335
Longitude,-47.416666666666664
Codigo,2047082
Qtd. Anos,41
Ano,Maxima
1974,76.4
1975,63.1
1976,54.6
1977,57.5
1978,70.4
1979,76.5
1980,104.9
1981,105.6
1982,74.7
1983,95.6
1984,96.6
1985,97.5
1986,74.1
1987,87.2
1988,95.6
1989,83.6
1990,156.2
1991,120.3
1992,96.1
1993,82.8
1994,83.6
1995,98.3
1996,88.8
1997,164.4
1998,86.1
1999,76.9
2000,154.3
2001,79.3
2002,76.3
2003,103.5
2004,120.8
2005,62.3
2006,179
2007,77.7
2008,82.6
2009,104.7
2010,66.8
2011,90.9
2012,123.3
2013,107.7
2014,75.9
