UF,SP
Cidade,PIRACICABA
Nome Posto,ARTEMIS
Latitude,-22.683333333333334
Longitude,-47.766666666666666
Codigo,2247032
Qtd. Anos,62
Ano,Maxima
1943,70.5
1944,88.6
1945,97.5
1946,66.2
1947,57.2
1948,102.4
1949,85.3
1950,90.6
1951,81.4
1952,79.2
1953,75.4
1954,66.7
1955,105.2
1956,68.3
1957,75.2
1958,99.3
1959,45.5
1960,97.5
1961,53.7
1962,100.9
1963,50.7
1964,58.2
1965,56.6
1966,90.3
1967,74.5
1968,40.5
1969,67.1
1970,100.6
1971,57.3
1972,71.3
1973,100.2
1974,102.1
1975,54.3
1976,65.2
1977,60.5
1978,113
1979,52.5
1980,70
1981,94.5
1982,70.5
1983,66.7
1984,71.5
1985,55.1
1986,94.1
1987,84.1
1988,97.9
1989,112.4
1990,86.4
1991,77.4
1992,98.2
1993,45.6
1994,53.2
1995,58.7
1996,85.7
1997,50.6
1998,97.2
1999,60
2000,319
2011,95.8
2012,48
2013,62.8
2014,19
