UF,SP
Cidade,REGINOPOLIS
Nome Posto,REGINOPOLIS
Latitude,-21.883333333333333
Longitude,-49.233333333333334
Codigo,2149023
Qtd. Anos,57
Ano,Maxima
1943,41.3
1944,63.7
1945,133.2
1946,68.5
1947,100.2
1948,34.2
1949,102.5
1950,79.5
1951,91.9
1952,67.2
1953,82.1
1954,103
1955,94.6
1956,91.4
1957,70.8
1958,86.5
1959,86.7
1960,72.5
1961,54.3
1962,61.6
1963,43.5
1964,72.8
1965,92.5
1966,75.8
1967,86.2
1968,51.2
1969,64.4
1970,61.1
1971,60.8
1972,65.8
1973,65.4
1974,142.7
1975,92.4
1976,72.4
1977,119.6
1978,58.4
1979,95.1
1980,68.3
1981,58.6
1982,92.3
1983,77.6
1984,67.7
1985,60.3
1986,68.4
1987,55.8
1988,86.5
1989,77.2
1990,83.7
1991,69.5
1992,58.7
1993,62.8
1994,80.6
1995,62.1
1996,51.6
1997,98.4
1998,71.9
1999,92
