UF,SP
Cidade,APIAI
Nome Posto,APIAI
Latitude,-24.516666666666666
Longitude,-48.85
Codigo,2448013
Qtd. Anos,54
Ano,Maxima
1960,63.3
1961,51.1
1962,41
1963,88.8
1964,99.4
1965,80.9
1966,70.8
1967,48.7
1968,45.6
1969,85.1
1970,61.1
1971,40.9
1972,95.3
1973,48.1
1974,56.8
1975,72.3
1976,53.8
1977,66.9
1978,57.7
1979,50.5
1980,59.5
1981,40
1982,66.7
1983,69.3
1984,56.9
1985,66.8
1986,95.4
1987,69.2
1988,59.1
1989,73.9
1990,40
1991,56.3
1992,72.7
1993,71
1994,63.9
1995,107.2
1996,113.6
1997,69.1
1998,104.8
1999,53.3
2000,65.2
2001,81.5
2002,93.5
2003,72.7
2004,81
2005,88
2006,138.7
2007,63.7
2009,115.3
2010,60.4
2011,84.1
2012,79.7
2013,84.1
2014,76
