UF,SP
Cidade,ARUJA
Nome Posto,BAIRRO FAZENDA VELHA
Latitude,-23.383333333333333
Longitude,-46.35
Codigo,2346025
Qtd. Anos,58
Ano,Maxima
1937,64.2
1938,86.6
1939,35.2
1940,50.2
1941,53
1942,53
1965,51.8
1966,74.8
1967,68.5
1968,71.2
1969,145.9
1970,82.1
1971,64.6
1972,51.9
1973,119.4
1974,55.8
1975,74.2
1976,79.8
1977,88.2
1978,116.6
1979,48.5
1980,79.7
1981,80.4
1982,97
1983,81.5
1984,57.1
1985,54.2
1986,128.4
1987,126.2
1988,73.1
1989,70.8
1990,76.5
1991,60
1992,69
1993,55.1
1994,60.2
1995,79.9
1996,78.3
1997,69
1998,74
1999,83.3
2000,83.2
2001,78.9
2002,54.7
2003,73.1
2004,59.7
2005,88.3
2006,77.3
2009,136.9
2010,76.1
2011,85.7
2012,89.3
2013,93.3
2014,150.4
2015,59.6
2016,105.7
2017,75.7
2018,27.3
