UF,SP
Cidade,PORANGABA
Nome Posto,PORANGABA
Latitude,-23.183333333333334
Longitude,-48.11666666666667
Codigo,2348010
Qtd. Anos,45
Ano,Maxima
1970,39.3
1971,50.3
1972,132.2
1973,73.6
1974,83.5
1975,97.5
1976,84.3
1977,85.2
1978,71.8
1979,65.6
1980,84.2
1981,61.5
1982,115.5
1983,90.2
1984,36.3
1985,114.5
1986,64.5
1987,90.5
1988,94.4
1989,80.7
1990,64.4
1991,144.9
1992,76.7
1993,95.8
1994,45
1995,72.6
1996,78.7
1997,61.4
1998,60
1999,56
2000,73
2001,65
2002,76
2003,60.8
2004,85
2005,80
2006,54
2007,80
2008,81
2009,76.4
2010,52.2
2011,109
2012,98.5
2013,86
2014,80
