UF,SP
Cidade,SANTA LUCIA
Nome Posto,SANTA LUCIA
Latitude,-21.683333333333334
Longitude,-48.083333333333336
Codigo,2148078
Qtd. Anos,79
Ano,Maxima
1936,92.4
1937,64.4
1938,100.7
1939,144.2
1940,64.3
1941,50.6
1942,38.5
1943,52.6
1944,31.6
1945,78
1946,64.3
1947,82.6
1948,42.1
1949,108.2
1950,45.5
1951,100.2
1952,80.9
1953,195.5
1954,133.3
1955,28
1956,46.5
1957,105
1958,140.3
1959,114.8
1960,164.4
1961,140
1962,140
1963,60.5
1964,50
1965,51
1966,60
1967,60
1968,45.6
1969,57.1
1970,115.3
1971,66
1972,90.3
1973,57.4
1974,79.6
1975,103.9
1976,138.2
1977,103.3
1978,79.3
1979,93.6
1980,76.4
1981,73.4
1982,71.2
1983,127.7
1984,56.2
1985,52.2
1986,74.4
1987,92.2
1988,86.7
1989,67.7
1990,64.8
1991,75.6
1992,79.2
1993,61.7
1994,81.6
1995,78.2
1996,63.4
1997,67.5
1998,77.3
1999,74.4
2000,123
2001,58.1
2002,62.5
2003,101.4
2004,91.6
2005,73.9
2006,91.5
2007,80.5
2008,69.5
2009,156.6
2010,62.3
2011,71.4
2012,66.5
2013,63.1
2014,75.4
