UF,SP
Cidade,CARDOSO
Nome Posto,FAZENDA SANTA LAURA
Latitude,-20.133333333333333
Longitude,-49.96666666666667
Codigo,2049002
Qtd. Anos,45
Ano,Maxima
1970,36.2
1971,55.2
1972,89.2
1973,57.1
1974,68
1975,70.2
1976,87.7
1977,88.9
1978,70.5
1979,97.3
1980,131.3
1981,63.2
1982,72.5
1983,83.9
1984,81.2
1985,76.4
1986,95
1987,95.8
1988,64.3
1989,79.4
1990,58.8
1991,105.8
1992,95.9
1993,118.3
1994,71.5
1995,90.8
1996,69.4
1997,91.4
1998,80.5
1999,116.6
2000,116.6
2001,56.6
2002,61.5
2003,105.5
2004,150.3
2005,91.3
2006,76.2
2007,66.9
2008,73.3
2009,114.5
2010,79.2
2011,84
2012,136.5
2013,86.6
2014,156.6
