UF,SP
Cidade,BEBEDOURO
Nome Posto,FAZENDA MARAMBAIA
Latitude,-20.816666666666666
Longitude,-48.483333333333334
Codigo,2048027
Qtd. Anos,74
Ano,Maxima
1940,32.7
1941,58.8
1942,69
1943,72.8
1944,130
1945,76
1946,90
1947,113.4
1948,61
1949,80.2
1950,121.2
1951,58
1952,108
1953,98
1954,58.5
1955,52
1956,89
1957,57
1958,103
1959,67
1960,72
1961,80
1962,120.9
1963,57.2
1964,111
1965,107.2
1966,64.8
1967,88.2
1968,56.3
1969,80
1970,81.2
1971,83.1
1972,90.2
1973,57.4
1974,83.1
1975,78
1976,79
1977,57.6
1978,90.8
1979,89.6
1980,71.1
1981,79.5
1982,64.9
1983,90.4
1984,79.4
1985,59.4
1986,76.5
1987,61.5
1988,93
1989,68.3
1990,60
1991,63.5
1992,80.3
1993,68.5
1994,101.4
1995,103
1996,92
1997,112
1998,76.8
1999,59.6
2000,106.3
2001,94.2
2002,64.4
2003,52.5
2004,90.3
2005,70.1
2006,88
2007,95
2009,81.5
2010,68.5
2011,80
2012,58
2013,87
2014,44
