UF,SP
Cidade,IPUA
Nome Posto,IPUA
Latitude,-20.45
Longitude,-48.016666666666666
Codigo,2048009
Qtd. Anos,45
Ano,Maxima
1970,51.7
1971,85.1
1972,62.9
1973,92.8
1974,81.4
1975,64.4
1976,78.3
1977,73.1
1978,108.4
1979,87.4
1980,108.3
1981,124.1
1982,66.4
1983,67.3
1984,99.3
1985,88.9
1986,64.2
1987,61.3
1988,50.8
1989,106.7
1990,116.4
1991,125.2
1992,94
1993,72.6
1994,132.3
1995,132.6
1996,83.1
1997,85.2
1998,56.1
1999,95.5
2000,90.7
2001,105.8
2002,81.3
2003,109
2004,98.2
2005,65.8
2006,93.4
2007,166.5
2008,70.1
2009,93.1
2010,141
2011,70.3
2012,75.4
2013,78.5
2014,66.5
