UF,SP
Cidade,COTIA
Nome Posto,PEDRO BEICHT
Latitude,-23.716666666666665
Longitude,-46.96666666666667
Codigo,2346060
Qtd. Anos,83
Ano,Maxima
1936,61.9
1937,98.9
1938,90.2
1939,48.3
1940,103.5
1941,74.7
1942,43
1943,64
1944,61.7
1945,66.9
1946,68
1947,66.5
1948,48.4
1949,79.3
1950,56.3
1951,112
1952,54.3
1953,52.7
1954,63
1955,70
1956,94
1957,59.8
1958,60
1959,64.3
1960,63.9
1961,68
1962,53.2
1963,76.5
1964,58.2
1965,63.6
1966,61.5
1967,60
1968,75
1969,86.4
1970,67.2
1971,67.4
1972,118
1973,56.1
1974,47.5
1975,80.5
1976,102.2
1977,95.5
1978,107
1979,50
1980,44
1981,71.3
1982,81.2
1983,68.1
1984,69.1
1985,65
1986,66.5
1987,84.8
1988,57.6
1989,82
1990,46.5
1991,72
1992,84.5
1993,47.7
1994,68
1995,48.9
1996,44.5
1997,47.4
1998,63.8
1999,42.2
2000,56.8
2001,77.6
2002,76.1
2003,55.9
2004,46.6
2005,121.4
2006,69
2007,63.6
2008,79.2
2009,84
2010,86.5
2011,65
2012,67
2013,84
2014,80
2015,83.5
2016,126.3
2017,57.1
2018,46
