UF,SP
Cidade,SAO PAULO
Nome Posto,PONTE PEQUENA
Latitude,-23.516666666666666
Longitude,-46.65
Codigo,2346044
Qtd. Anos,50
Ano,Maxima
1943,65.8
1944,60.2
1945,90
1946,54.5
1947,91.4
1948,75.5
1949,117.1
1950,72.9
1951,72.3
1952,61.1
1953,59.7
1954,67.9
1955,63.3
1956,87.9
1957,77.5
1958,87.3
1959,71.5
1960,80.7
1961,87.3
1962,65.5
1963,70.4
1964,58.1
1965,88.8
1966,124.8
1967,88.6
1968,115.8
1969,91.3
1970,68.9
1971,79.5
1972,82.5
1973,75.8
1974,68.7
1975,74.4
1976,70.4
1977,63.2
1978,102.8
1979,66.3
1980,48.5
1981,99.8
1982,79.3
1983,118.5
1984,84.9
1985,75.3
1986,42.9
1987,42
1988,61
1989,90.3
1990,82
1992,68.2
1993,98.3
