UF,SP
Cidade,JAMBEIRO
Nome Posto,JAMBEIRO
Latitude,-23.25
Longitude,-45.68333333333333
Codigo,2345022
Qtd. Anos,60
Ano,Maxima
1943,71.4
1944,62
1945,65.2
1946,43
1947,64
1948,52
1949,50
1950,51
1951,68
1952,90
1953,37
1954,64
1955,44
1956,61
1957,54
1958,59.5
1959,54
1969,35.4
1970,94.1
1971,50.5
1972,64.2
1973,56.4
1974,58.6
1975,64.5
1976,78.4
1977,75.6
1978,82.4
1979,105.2
1980,68.4
1981,42
1982,61.5
1983,75.3
1984,78.5
1985,70.3
1986,62.4
1987,65.8
1988,65.8
1989,78.5
1990,63.1
1991,116.5
1992,51.5
1993,39.5
1994,99.3
1995,42.9
1996,64.7
1997,64.8
1998,74.9
1999,57.6
2000,60
2001,70.5
2002,58.3
2004,72.6
2005,35.3
2006,55.7
2007,50
2008,50
2009,62.3
2010,76.5
2011,112
2012,42.5
