UF,SP
Cidade,IBIUNA
Nome Posto,CACHOEIRA DO FRANCA
Latitude,-23.95
Longitude,-47.21666666666667
Codigo,2347052
Qtd. Anos,62
Ano,Maxima
1953,90.8
1954,51
1955,72.6
1956,90
1957,77
1958,170.5
1959,70.2
1960,63.2
1961,85.2
1962,83.4
1963,69
1964,56
1965,50.5
1966,61.6
1967,86.4
1968,68.8
1969,67.3
1970,54.2
1971,54.9
1972,74
1973,69.9
1974,96.5
1975,87
1976,93
1977,66
1978,65
1979,73.4
1980,68.5
1981,54.9
1982,84.6
1983,119.8
1984,130
1985,70.6
1986,101.2
1987,77.2
1988,79.2
1989,62
1990,58.1
1991,95.9
1992,56.8
1993,140
1994,55.9
1995,91
1996,101.9
1997,87.2
1998,102.3
1999,72.9
2000,72.3
2001,113
2002,61.1
2003,69.5
2004,88.2
2005,105.5
2006,79.9
2007,54.3
2008,53.9
2009,67.2
2010,86
2011,49.5
2012,88.1
2013,76.5
2014,87
