UF,SP
Cidade,FARTURA
Nome Posto,FARTURA
Latitude,-23.383333333333333
Longitude,-49.516666666666666
Codigo,2349014
Qtd. Anos,61
Ano,Maxima
1939,50.7
1940,54.5
1941,69
1942,46.3
1943,64
1944,59
1945,65
1946,76.5
1947,70.2
1948,44.2
1949,35.3
1951,25.7
1952,45.5
1953,70
1954,115
1955,107.5
1956,149
1957,83.4
1958,70.2
1959,94
1960,103
1961,106
1962,48.2
1963,52
1964,66.4
1965,90.2
1966,65.4
1967,54.3
1968,67.3
1969,75.4
1970,86.4
1971,120.3
1972,76.4
1973,60.5
1974,85.5
1975,67.3
1976,111.6
1977,73.3
1978,120.4
1979,70.4
1980,116.5
1981,87.7
1982,58.1
1983,136.9
1984,66.2
1985,75.3
1986,67.5
1987,80.2
1988,57.3
1989,80.6
1990,82.3
1991,70.3
1992,55.6
1993,56.1
1994,70.3
1995,88.3
1996,45.2
1997,130.2
1998,80.3
1999,55.3
2000,84.3
