UF,SP
Cidade,CAIUA
Nome Posto,CAIUA
Latitude,-21.833333333333332
Longitude,-51.983333333333334
Codigo,2151035
Qtd. Anos,67
Ano,Maxima
1942,62
1943,100.2
1944,57.8
1945,80.7
1946,114
1947,40.5
1948,55.5
1949,76.9
1950,53.8
1951,72.5
1952,39.2
1953,35.2
1957,60.2
1958,70
1962,60
1963,47.4
1964,32.4
1965,90.7
1966,53.5
1967,50.5
1968,50
1969,50.3
1970,84.8
1971,69.8
1972,160.7
1973,114.6
1974,65.5
1975,66.5
1976,71.8
1977,111.2
1978,63.8
1979,85.1
1980,141.2
1981,109.3
1982,64.8
1983,77.1
1984,80.8
1985,44.3
1986,52.9
1987,96.6
1988,147.4
1989,75.1
1990,114.3
1991,83.4
1992,102.6
1993,79.5
1994,72.6
1995,82.5
1996,84.7
1997,89.7
1998,83.4
1999,144.2
2000,57.4
2001,93.2
2002,80
2003,75
2004,80
2005,95.6
2006,99.8
2007,70.5
2008,86.1
2009,94.7
2010,111
2011,72.8
2012,104.6
2013,115.1
2014,107.6
