UF,SP
Cidade,CUNHA
Nome Posto,ESTRADA DO CUNHA
Latitude,-22.995833333333334
Longitude,-45.04416666666666
Codigo,2245055
Qtd. Anos,85
Ano,Maxima
1935,47.4
1936,83.2
1937,66.6
1938,105.8
1939,84
1940,82
1941,112.4
1942,52.2
1943,45.4
1944,105
1945,81
1946,42
1947,49.6
1948,75.8
1949,94.5
1950,60.4
1951,70.8
1952,86.7
1953,108.6
1954,68.9
1955,64.8
1956,86.7
1957,93.4
1958,69.4
1959,69.7
1960,69.9
1961,54.9
1962,57.9
1963,62.8
1964,46.4
1965,70.8
1966,100
1967,83.9
1968,60
1969,110.6
1970,92.6
1971,99.8
1972,56
1973,57
1974,74
1975,76.4
1976,62
1977,119.6
1978,57.5
1979,89.8
1980,45.2
1981,55.4
1982,73.2
1983,94.6
1984,64.8
1985,66.4
1986,69.2
1987,104.2
1988,75.6
1989,108.2
1990,84.4
1991,141.6
1992,76.6
1993,117.4
1994,59
1995,86.4
1996,72.9
1997,40.5
1998,63
1999,70.4
2000,128.9
2001,50
2002,69.4
2003,90
2004,87.8
2005,86
2006,74.4
2007,62.2
2008,62
2009,114.7
2010,174.2
2011,68.4
2012,82.3
2013,52
2014,75.8
2015,52.5
2016,52.5
2017,66.1
2018,85.3
2019,62.1
