UF,SP
Cidade,CATIGUA
Nome Posto,CATIGUA
Latitude,-21.05
Longitude,-49.06666666666667
Codigo,2149003
Qtd. Anos,72
Ano,Maxima
1941,50.5
1942,66.8
1943,66.1
1944,65
1945,82
1946,78.7
1947,86.6
1948,171.5
1949,93.5
1950,80
1951,8
1953,15
1954,61.5
1956,42.2
1957,43.2
1958,55.4
1959,85.5
1960,48.5
1961,45.6
1962,59.5
1963,53.7
1964,70.7
1965,51.2
1966,46.4
1967,62
1968,46
1969,56
1970,90
1971,83.4
1972,80.7
1973,64.2
1974,77
1975,77.2
1976,70.2
1977,100
1978,102.9
1979,85.3
1980,94.4
1981,72.3
1982,67.1
1983,170.3
1984,65.4
1985,123.1
1986,75.3
1987,81.2
1988,62
1989,105.3
1990,54.7
1991,125.7
1992,108.2
1993,77.6
1994,61.5
1995,73.7
1996,55.3
1997,101.8
1998,76.9
1999,76.8
2000,100.8
2001,79.2
2002,64.2
2003,87.6
2004,72.8
2005,76.5
2006,65.4
2007,104.3
2008,74.4
2009,74.3
2010,49.9
2011,74.6
2012,75.1
2013,105.3
2014,56.7
