UF,SP
Cidade,ALTO ALEGRE
Nome Posto,ALTO ALEGRE
Latitude,-21.583333333333332
Longitude,-50.166666666666664
Codigo,2150026
Qtd. Anos,76
Ano,Maxima
1939,30.6
1940,91.4
1941,77.3
1942,71.4
1943,43.9
1944,118.1
1945,53.2
1946,59.4
1947,58.4
1948,70.6
1949,86.4
1950,68.2
1951,116
1952,85.7
1953,96.8
1954,105.8
1955,82
1956,85
1957,60
1958,69.9
1959,126.5
1960,134.6
1961,120
1962,55
1963,76
1964,71.5
1965,80
1966,96.2
1967,100.5
1968,62.3
1969,74.6
1970,42.4
1971,92.4
1972,76.8
1973,93.7
1974,55.4
1975,80
1976,60
1977,163.2
1978,69.6
1979,100
1980,76.8
1981,66.6
1982,72
1983,67.4
1984,75.6
1985,91.8
1986,75.8
1987,88
1988,56.2
1989,56.7
1990,63
1991,65.5
1992,95.3
1993,82
1994,85.4
1995,108
1996,52.9
1997,93.4
1998,114.2
1999,100.1
2000,79.8
2001,135.5
2002,67.9
2003,106.6
2004,108.3
2005,177
2006,116
2007,127.1
2008,70.2
2009,120.3
2010,73.7
2011,87
2012,92.2
2013,116.8
2014,77.9
