UF,SP
Cidade,MONTE ALEGRE DO SUL
Nome Posto,MONTE ALEGRE DO SUL
Latitude,-22.7
Longitude,-46.666666666666664
Codigo,2246022
Qtd. Anos,77
Ano,Maxima
1942,39
1943,37.8
1944,80
1945,94.4
1946,59.5
1947,73.5
1948,46.7
1949,103.4
1950,82
1951,143.5
1952,60.6
1953,59
1954,76.6
1955,78.4
1956,46
1957,57.4
1958,75.9
1959,66
1960,87.7
1961,64.9
1962,72.5
1963,95.3
1964,75.1
1965,83.5
1966,69.4
1967,86.8
1968,76
1969,90.1
1970,128
1971,52.5
1972,110.5
1973,96.6
1974,59.4
1975,106.5
1976,86.8
1977,66.1
1978,67
1979,58.7
1980,68.8
1981,120.8
1982,102.9
1983,91.5
1984,81.2
1985,82.2
1986,57.2
1987,78.6
1988,108.4
1989,111.4
1990,113.3
1991,78.9
1992,75.9
1993,72
1994,103.2
1995,96
1996,87.3
1997,59.8
1998,76.9
1999,94.5
2000,92.2
2001,125.7
2002,80.4
2003,64.1
2004,60.2
2005,84.6
2006,79.8
2007,70.9
2008,97.5
2009,82.4
2010,64.8
2011,94
2012,87
2013,63.3
2014,53.2
2015,75.5
2016,67.1
2017,56.1
2018,53
