UF,SP
Cidade,AURIFLAMA
Nome Posto,AURIFLAMA
Latitude,-20.7
Longitude,-50.55
Codigo,2050015
Qtd. Anos,45
Ano,Maxima
1970,46.5
1971,75
1972,75.6
1973,107.6
1974,70.5
1975,64.5
1976,65
1977,85.6
1978,108.5
1979,53
1980,62.7
1981,88.3
1982,44.8
1983,80.9
1984,82.7
1985,85.4
1986,84.5
1987,80.5
1988,120.5
1989,78.3
1990,122.2
1991,66.3
1992,62.4
1993,77.2
1994,61.2
1995,128.8
1996,92.2
1997,72.2
1998,85.6
1999,108.5
2000,69.3
2001,149.4
2002,68.7
2003,68.3
2004,122.7
2005,54.7
2006,62.4
2007,91.3
2008,56.1
2009,120.6
2010,117.4
2011,60.2
2012,125
2013,54.5
2014,75.3
