UF,SP
Cidade,PEDREIRA
Nome Posto,PEDREIRA
Latitude,-22.75
Longitude,-46.93333333333333
Codigo,2246028
Qtd. Anos,69
Ano,Maxima
1946,49.4
1947,93.5
1948,70.2
1949,105.3
1950,70.6
1951,53.3
1952,57.3
1953,52.5
1954,73.5
1955,101.5
1956,55.6
1957,86.2
1958,100.7
1959,72
1960,63
1961,66.4
1962,75.3
1963,99
1964,111
1965,68
1966,67.3
1967,53.8
1968,84
1969,60.2
1970,110
1971,64.5
1972,65.1
1973,58.9
1974,53
1975,112
1976,103.2
1977,49.8
1978,77.8
1979,112.2
1980,86
1981,159.3
1982,99.8
1983,153.2
1984,81.6
1985,68.5
1986,128.6
1987,83.1
1988,84.6
1989,93.2
1990,77.4
1991,64.3
1992,74.7
1993,64
1994,72.2
1995,64.1
1996,71.1
1997,67.5
1998,72
1999,94.5
2000,70.1
2001,91.8
2002,76.5
2003,134.4
2004,66
2005,131.4
2006,111.6
2007,95.5
2008,97.4
2009,91.2
2010,93
2011,16.8
2012,96.3
2013,75.7
2014,60.3
