UF,SP
Cidade,INDAIATUBA
Nome Posto,INDAIATUBA
Latitude,-23.083333333333332
Longitude,-47.21666666666667
Codigo,2347007
Qtd. Anos,78
Ano,Maxima
1937,62.9
1938,30.8
1939,100.3
1940,65.9
1941,160
1942,200
1943,66.7
1944,40.3
1945,115.2
1946,9.3
1947,73.4
1948,80.5
1949,78
1950,75
1951,62.3
1952,48.3
1953,55
1954,75.5
1955,86.5
1956,72
1957,104.5
1958,63
1959,58
1960,105
1961,44.5
1962,74
1963,76
1964,76.4
1965,91
1966,99.5
1967,53
1968,59.2
1969,54.8
1970,85.6
1971,32.5
1972,98.4
1973,62.6
1974,64.5
1975,101.2
1976,71.5
1977,57.1
1978,89
1979,63.2
1980,53.6
1981,55.7
1982,58.1
1983,109.7
1984,53
1985,90.5
1986,55.8
1987,56.2
1988,63.1
1989,60.5
1990,65.2
1991,79
1992,77.1
1993,95
1994,81.8
1995,84.3
1996,63.1
1997,70
1998,53.6
1999,101.8
2000,55.9
2001,79.9
2002,84
2003,167.1
2004,40.4
2005,137
2006,79.2
2007,74.6
2008,43.2
2009,112.3
2010,58.7
2011,69.3
2012,87.1
2013,70.9
2014,104.9
