UF,SP
Cidade,TAPIRATIBA
Nome Posto,ITAIQUARA
Latitude,-21.466666666666665
Longitude,-46.81666666666667
Codigo,2146004
Qtd. Anos,60
Ano,Maxima
1940,39.6
1941,63.6
1942,45
1943,79
1944,61.2
1945,72.1
1946,85.2
1947,98.2
1948,85
1949,133.4
1950,60
1951,55.4
1952,68.5
1953,55.4
1954,81.7
1955,137.5
1956,87.1
1957,68
1958,158.1
1959,128.9
1960,60.9
1961,150.3
1962,104.2
1963,92.8
1964,95.2
1965,96.1
1966,47.6
1967,10.8
1969,88.5
1970,69
1971,74.8
1972,61.9
1973,64.1
1974,73.2
1975,56.8
1976,62.3
1977,160.7
1978,65.5
1979,72.1
1980,84.7
1981,115.9
1982,71.1
1983,82.9
1984,55.2
1985,85.3
1986,72
1987,131.5
1988,58.5
1989,55.7
1990,59
1991,89.3
1992,65
1993,78
1994,54.6
1995,94.1
1996,84.1
1997,84.3
1998,46.4
1999,71.3
2000,103.9
