UF,SP
Cidade,RINOPOLIS
Nome Posto,RINOPOLIS
Latitude,-21.733333333333334
Longitude,-50.71666666666667
Codigo,2150064
Qtd. Anos,55
Ano,Maxima
1946,61.2
1947,70
1948,98
1949,94
1950,70.3
1951,77.7
1952,70.7
1953,90.8
1954,90
1955,80
1956,80
1957,79
1958,87.5
1959,49
1960,45
1961,155
1962,100
1963,66
1964,100
1965,93
1966,130.2
1967,70.3
1968,79.3
1969,60.4
1970,50.5
1971,86.5
1972,76.3
1973,59.7
1974,67.9
1975,80
1976,59.4
1977,73.9
1978,107.4
1979,78.6
1980,56.2
1981,103.7
1982,118.7
1983,71.5
1984,74.2
1985,42.9
1986,45.6
1987,97.4
1988,62.8
1989,83.1
1990,109.2
1991,86.2
1992,142.3
1993,79.2
1994,65.5
1995,79.2
1996,69.5
1997,81.2
1998,69.6
1999,45.5
2000,67.7
