UF,SP
Cidade,VOTUPORANGA
Nome Posto,VOTUPORANGA
Latitude,-20.433333333333334
Longitude,-49.983333333333334
Codigo,2049032
Qtd. Anos,49
Ano,Maxima
1965,105.2
1966,121.8
1967,90
1968,34
1969,33.4
1971,72.3
1972,101.9
1973,66
1974,75
1975,73.7
1976,68.8
1977,105.7
1978,103
1979,83
1980,80.2
1981,59.7
1982,54.7
1983,123.8
1984,99.1
1985,71
1986,70.6
1987,63.5
1988,87.7
1989,77.1
1990,53
1991,83.2
1992,60.8
1993,80.6
1994,107.6
1995,76.2
1996,94.4
1997,87.7
1998,57.1
1999,79.4
2000,102.1
2001,84.6
2002,77.7
2003,102.8
2004,90
2005,61.9
2006,69.4
2007,173.9
2008,120
2009,94.2
2010,71.5
2011,77.9
2012,74.1
2013,101.9
2014,81.5
