UF,SP
Cidade,ITAPORANGA
Nome Posto,UHE CHAVANTES OLARIA DOS PADRES
Latitude,-23.723333333333333
Longitude,-49.55583333333333
Codigo,2349023
Qtd. Anos,63
Ano,Maxima
1952,49.2
1953,59
1954,121.4
1955,52.2
1956,80
1957,69.2
1958,64
1959,68.8
1960,69.4
1961,55.6
1962,50.2
1963,73.2
1964,102
1965,74.4
1966,55.8
1967,63.8
1968,77
1969,71.4
1970,73.8
1971,71
1972,114.6
1973,66.6
1974,88.8
1975,117.8
1976,65.2
1977,74.8
1978,72.8
1979,77.2
1980,136.4
1981,87.2
1982,78.8
1983,71.6
1984,74.2
1985,55.1
1986,69.1
1987,72.5
1988,68
1989,777.7
1990,63.2
1991,69.8
1992,70.3
1993,74.6
1994,62.6
1995,62.4
1996,67.8
1997,116.6
1998,64.7
1999,51.5
2000,118.5
2001,50
2002,71.8
2003,49.1
2004,67.1
2005,69.9
2006,64.3
2007,59.5
2008,61.2
2009,76.3
2010,67.7
2011,73.5
2012,75.7
2013,104.6
2014,98.5
