UF,SP
Cidade,PIQUETE
Nome Posto,REPRESA PIQUETE
Latitude,-22.6
Longitude,-45.21666666666667
Codigo,2245003
Qtd. Anos,39
Ano,Maxima
1961,35.9
1962,59.8
1963,52.5
1964,45.6
1965,93.6
1966,113.9
1967,97.1
1968,130.7
1969,84.2
1970,89.1
1971,74.3
1972,67
1973,128.7
1974,108.9
1975,76.2
1976,78.3
1977,87.2
1978,71.9
1979,84.5
1980,66.2
1981,62.3
1982,69.6
1983,60.2
1984,50.5
1985,63.3
1986,66.7
1987,86.9
1988,66.7
1989,67.3
1990,54.9
1991,83.4
1992,70.9
1993,97.3
1994,30
1995,47.2
1996,102.1
1997,93.1
1998,46.4
1999,48
