UF,SP
Cidade,CACONDE
Nome Posto,CACONDE
Latitude,-21.533333333333335
Longitude,-46.63333333333333
Codigo,2146007
Qtd. Anos,80
Ano,Maxima
1937,55
1938,55.3
1939,115.9
1940,71.6
1941,51.4
1942,61.8
1943,63.2
1944,65.5
1945,75.4
1947,62.3
1948,53.2
1949,62.3
1951,39.6
1952,62.2
1953,90.3
1954,74.2
1955,67.6
1956,72.3
1957,78.6
1958,84.3
1959,75.3
1960,96.4
1961,96.8
1962,76.8
1963,80.3
1964,64.5
1965,89.5
1966,80.2
1967,53.2
1968,54
1969,65.4
1970,68.6
1971,85.6
1972,65.8
1973,73.5
1974,63.5
1975,75.8
1976,72.8
1977,260.4
1978,81.6
1979,72.5
1980,72.4
1981,115.9
1982,98.7
1983,64.6
1984,52.3
1985,65.9
1986,63.4
1987,65.9
1988,42.9
1989,65.7
1990,75.6
1991,74.2
1992,75.6
1993,61.7
1994,62.4
1995,73.7
1996,89
1997,73.9
1998,102.5
1999,72
2000,100.5
2001,54.8
2002,59.7
2003,68
2004,83
2005,71.8
2006,90
2007,81.5
2008,50.9
2009,64.2
2010,65.3
2011,78.5
2012,113.2
2013,88
2014,50.8
2015,69
2016,68.7
2017,54.5
2018,63.1
